"id";"estado_id";"municipio_id";"parroquia_id";"codigo";"nombre";"referencia"
9925;14;193;653;"140706064";CENTRO DE VOTACION SAN RAFAEL;BARRIO SAN RAFAEL FRENTE CALLE 4 MANZANA 35. DERECHA PROLONGACIÓN MANZANA 35. IZQUIERDA PROLONGACIÓN MANZANA 35 ESCUELA BOLIVARIANA SAN RAFAEL EDIFICIO
9926;14;193;654;"140707001";ESCUELA BÁSICA ELSA BIONDI DE RIVERO;SECTOR COSTO ARAGUA ABAJO FRENTE CALLE SANTO DOMINGO. DERECHA CARRETERA PRINCIPAL. IZQUIERDA CALLEJÓN SANTO DOMINGO CALLE PRINCIPAL CASERIO COSTO ARAGUA ABAJO VIA LA TOSCANA EDIFICIO
9927;14;193;654;"140707002";ESCUELA BÁSICA BOLIVARIANA GUAYABAL;SECTOR GUAYABAL FRENTE CARRETERA PRINCIPAL. DERECHA PROLONGACIÓN CARRETERA PRINCIPAL. IZQUIERDA PROLONGACIÓN PRINCIPAL CARRETERA NACIONAL VIA LA TOSCANA CASERIO GUAYABAL EDIFICIO
9928;14;193;654;"140707012";ESCUELA RURAL BOLIVARIANA SAN LUIS;SECTOR SAN LUIS FRENTE CARRETERA PRINCIPAL. DERECHA PROLONGACIÓN CARRETERA PRINCIPAL. IZQUIERDA PROLONGACIÓN CARRETERA PRINCIPAL CASERIO SAN LUIS CALLE PRINCIPAL EDIFICIO
9929;14;193;654;"140707013";UNIDAD EDUCATIVA BOLIVARIANA TIPURO 2;SECTOR TIPURO 2 DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE 2. FRENTE CALLE BENDICION DE DIOS CALLE BENDICION DE DIOS SECTOR TIPURO 2 EDIFICIO
9930;14;193;654;"140707014";ESCUELA BASICA BOLIVARIANA LA SARRAPIA;SECTOR SERRAPIA DERECHA CALLE U. IZQUIERDA CALLE U. FRENTE CALLE PRINCIPAL CALLE PRINCIPAL PLANTACION EDIFICIO
9931;14;193;654;"140707015";ESCUELA BÁSICA RURAL SANTA ELENA DE VIBORAL;SECTOR SANTA ELENA DE VIBORAL FRENTE CALLE PRINCIPAL. DERECHA TRANSVERSAL DOS. IZQUIERDA TRANSVERSAL UNO VIA VIBORAL SECTOR SANTA ELENA DE VIBORAL EDIFICIO
9932;14;193;654;"140707003";ESCUELA BASICA ANDRES BELLO;SECTOR COSTO ARRIBA FRENTE CARRETERA NACIONAL VIA CARIPITO. DERECHA PROLONGACIÓN AL CLUB MI CABAÑA. IZQUIERDA PROLONGACIÓN A LA BODEGA DE LA MOROCHA CARRETERA PRINCIPAL COSTO ARRIBA VIA CARIPITO EDIFICIO
9933;14;193;654;"140707004";ESCUELA BASICA BOLIVARIANA DEL ZAMURO;CASERÍO ZAMURO ADENTRO FRENTE CARRETERA PRINCIPAL. DERECHA PROLONGACIÓN VIA PRINCIPAL. IZQUIERDA PROLONGACIÓN VIA PRINCIPAL VIA PRINCIPAL CASERIO EL ZAMURO EDIFICIO
9934;14;193;654;"140707005";ESCUELA BASICA CARMEN HERNANDEZ DE MILANO;SECTOR ZAMURO AFUERA FRENTE CARRETERA NACIONAL. DERECHA PROLONGACIÓN CARRETERA NACIONAL. IZQUIERDA PROLONGACIÓN CARRETERA NACIONAL CALLE PRINCIPAL DEL ZAMURO EDIFICIO
9935;14;193;654;"140707006";ESCUELA BASICA FELIX ARMANDO NUÑEZ BEAPERTHUY;SECTOR BOQUERON FRENTE CALLE PRINCIPAL. DERECHA TRANSVERSAL UNO. IZQUIERDA TROCHA AL LICEO AVENIDA PRINCIPAL BOQUERON MATURIN EDIFICIO
9936;14;193;654;"140707007";ESCUELA BÁSICA LUISA TERESA SOSA;SECTOR SANTA ELENA DE LAS PIÑAS DERECHA CALLE DOS. IZQUIERDA CALLE UNO. FRENTE CALLE PRINCIPAL CALLE PRINCIPAL SANTA ELENA DE LAS PIÑAS SECTOR TIPURO EDIFICIO
9937;14;193;654;"140707008";LICEO SIMÓN BOLÍVAR;SECTOR BOQUERON DERECHA CALLE LOS JABILLOS. FRENTE CALLE PRINCIPAL. IZQUIERDA TRANSVERSAL LOS JABILLO AL LADO DEL ESTADIO EDIFICIO
9938;14;193;654;"140707009";ESCUELA BÁSICA LUISA BELTRANA DE FIGUEROA;SECTOR LA SABANA DEL ZORRO DERECHA CALLE 4 DE MEMCA. IZQUIERDA CALLE 2 DE MENCA. FRENTE CALLE PRINCIPAL DEL ZORRO A 1 KILOMETRO DEL CENTRO DE DIAGNOSTICO INTEGRAL DOÑA MENCA EDIFICIO
9939;14;193;654;"140707010";ESCUELA BASICA MENCA DE LEONI;SECTOR EL ZORRO IZQUIERDA CALLE ENTRADA DE MENCA. FRENTE CALLE PRINCIPAL DEL ZORRO. DERECHA PROLONGACIÓN MENCA VIA PPAL. DE BOQUERON SECTOR DOÑA MENCA EDIFICIO
9940;14;193;654;"140707011";UNIDAD EDUCATIVA LUISA JIMENEZ DE CANELON;SECTOR VIBORAL FRENTE CALLE LA BOMBA. DERECHA TRANSVERSAL UNO. IZQUIERDA TRANSVERSAL INDEPENDENCIA CALLE LA BOMBA CASERIO VIBORAL EDIFICIO
10416;15;205;685;"150601064";CENTRO DE COMANDO CONTROL Y COMUNICACIÓN VEN911 N;AVENIDA BOLIVAR CON AVENIDA RAUL LEONI A 100 METROS DE LA ESTANCION DE SERVICIO ESMERALDA
9941;14;193;654;"140707016";LICEO NACIONAL SALVADOR ALLENDE;SECTOR DOÑA MENCA IZQUIERDA CALLE PERSEVERANCIA. FRENTE CALLE PRINCIPAL DE DOÑA MENCA. DERECHA PROLONGACIÓN PERSEVERANCIA AL LADO DEL CENTRO DE DIAGNOSTICO INTEGRAL DOÑA MENCA EDIFICIO
9942;14;193;654;"140707017";ESCUELA BÁSICA DOCTOR. LUIS BELTRAN PRIETO FIGUERO;SECTOR LAS PIÑAS DERECHA CALLE CIEGA. FRENTE CALLE UNO. IZQUIERDA TRANSVERSAL LA CANCHA CALLE SAN DEMETRIO SECTOR LAS PIÑAS DE BOQUERON A 200 MTS DE LA CANCHA DE USOS MULTIPLES LAS PIÑAS EDIFICIO
9943;14;193;654;"140707018";ESCUELA PRIMARIA NACIONAL EL AMBIENTE;SECTOR EL AMBIENTE FRENTE CALLE DOS. DERECHA TRANSVERSAL TRES. IZQUIERDA TRANSVERSAL UNO TRANSVERSAL 3 SECTOR EL AMBIENTE 2 EDIFICIO
9944;14;193;654;"140707020";ESCUELA PUBLICA NACIONAL GABRIELA MISTRAL;SECTOR LA SABANA DEL ZORRO DERECHA CALLE TIPURO 2. IZQUIERDA CALLE 2. FRENTE CALLE LARA ENTRADA A LOS SILOS EDIFICIO
9945;14;193;654;"140707021";ESCUELA PRIMARIA NACIONAL BOLIVARIANA LA SABANA DE;SECTOR LA SABANA DEL ZORRO DERECHA CALLE 4. IZQUIERDA CALLE LOS MANGOS. FRENTE CALLE PRINCIPAL DE LA SABANA VIA  PRINCIPAL LA SABANA DEL ZORRO EDIFICIO
9946;14;193;654;"140707022";ESCUELA BASICA AGUA CLARA;CASERÍO AGUA CLARA IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE 3. DERECHA PROLONGACIÓN CALLE PRINCIPAL AGUA CLARA CALLE PRINCIPAL CASERIO AGUA CLARA EDIFICIO
9947;14;193;654;"140707023";ESCUELA BÁSICA EL RINCÓN DEL COSTO;SECTOR ALTO SUCRE DERECHA CALLE LINEA NUEVA. IZQUIERDA CALLE MELODIA. FRENTE CARRETERA NACIONAL VIA CARIPITO CARRETERA NACIONAL ENTRADA SECTOR ALTO SUCRE EDIFICIO
9948;14;193;654;"140707024";CENTRO DE EDUCACION INICIAL BOLIVARIANO SIMON BOLI;SECTOR DONA MENCA DOS FRENTE CALLE CINCO. DERECHA PROLONGACIÓN A LA CANCHA DEPORTIVA. IZQUIERDA PROLONGACIÓN A LA CALLE CINCO A 200 METROS DE LA PLAZA EDIFICIO
9949;14;193;654;"140707025";ESCUELA PRIMARIA PARADERO;SECTOR PARADERO DERECHA CALLE UNA CASA. IZQUIERDA CALLE AMBULATORIO. FRENTE CALLE CANCHA AL LADO DEL AMBULATORIO CASA
9950;14;193;654;"140707026";CENTRO DE VOTACIÓN BRISAS DE SARRAPIAL RENACER 2;SECTOR BRISAS DE SARRAPIAL DERECHA CALLE HACIENDA SARRAPIAL. FRENTE CALLE ELEVADO BOUERON. IZQUIERDA CAMINO VIA MINISTERIO EL AMBIENTE DIAGONAL AL INSTITUTO NACIONAL DE TIERRAS CASA
9951;14;193;654;"140707027";CENTRO DE VOTACION BRISAS DE ORIENTE;SECTOR BRISAS DE ORIENTE  AVENIDA PRINCIPAL BRISAS DE ORIENTE FRENTE LA ESTACION DE GASOLINA
9952;14;193;654;"140707028";CENTRO DE VOTACION MONTE CRISTO;SECTOR MONTE CRISTO  CALLE LA ARENERA SECTOR MONTE CRISTO DE BOQUERON
9953;14;193;654;"140707029";ANEXO UNIDAD EDUCATIVA PUEBLO NUEVO DE OROCUAL;VÍA PRINCIPAL LOS OROCUALES  PUEBLO NUEVO DE OROCUAL
9954;14;193;655;"140708002";ESCUELA BÁSICA GREGORIO RONDÓN;SECTOR LAS COCUIZAS FRENTE CALLE 9. DERECHA CARRERA 7. IZQUIERDA PROLONGACIÓN MODULO POLICIAL A 200 METROS DEL INCES EDIFICIO
9955;14;193;655;"140708003";ESCUELA TECNICA INDUSTRIAL MATURIN (ETI);SECTOR SANTA ELENA FRENTE AVENIDA RAUL LEONI. IZQUIERDA CALLE PRINCIPAL DE LA COCUIZAS. DERECHA TRANSVERSAL RAUL LEONI AL FRENTE DEL AMBULATORIO 19 DE ABRIL EDIFICIO
9956;14;193;655;"140708004";JARDIN DE INFANCIA SOLEDAD CLAVIER;SECTOR LAS COCUIZAS FRENTE CALLE PRINCIPAL. DERECHA TRANSVERSAL PARQUE PADILLA RON. IZQUIERDA TRANSVERSAL COLEGIO SANTANA CALLE PRINCIPAL LAS COCUIZAS MATURIN EDIFICIO
9957;14;193;655;"140708005";ESCUELA BASICA SIMON RODRIGUEZ;SECTOR LAS COCUIZAS DERECHA CALLE SIN NOMBRE. FRENTE CALLE 9. IZQUIERDA TRANSVERSAL ANCIANATO CLL 9 CERCA DEL ANCIANATO LAS COCUIZAS EDIFICIO
9958;14;193;655;"140708006";ESCUELA BASICA FRANCISCO DE MIRANDA;SECTOR PARARI FRENTE CARRETERA PRINCIPAL. DERECHA PROLONGACIÓN A LA CARRETERA PRINCIPAL DE LA PICA. IZQUIERDA PROLONGACIÓN A 100 METROS DE LA BODEGA LA ESQUINA CALLE PRINCIPAL CASERIO PARARI EDIFICIO
9959;14;193;655;"140708007";LICEO RAFAEL MARIA PEÑA SAAVEDRA;SECTOR LAS COCUIZAS DERECHA CALLE 6. IZQUIERDA CALLE 9. FRENTE CALLE JOSE GREGORIO MONAGAS AVENIDA JOSE TADEO MONAGAS KILOMETRO 11 VIA LA PICA EDIFICIO
9960;14;193;655;"140708008";COMPLEJO EDUCATIVO NACIONAL LEONARDO INFANTE;SECTOR LAS COCUIZAS FRENTE AVENIDA ROMULO GALLEGOS. DERECHA CAMINO 2. IZQUIERDA CAMINO 1 AV ROMULO GALLEGOS EDIFICIO
9961;14;193;655;"140708020";ESCUELA BASICA NACIONAL MEREYAL;SECTOR LOS ROSALES FRENTE CALLE 3. DERECHA TRANSVERSAL 2. IZQUIERDA TRANSVERSAL 1 A 30 METROS DE JARDIN DE INFANCIA DOÑA MENCA EDIFICIO
9962;14;193;655;"140708009";CENTRO DE EDUCACIÓN INICIAL BOLIVARIANO CECILIA NÚ;SECTOR LAS COCUIZAS DERECHA CALLE JOSE GREGORIO MONAGAS. FRENTE CALLE NUEVE. IZQUIERDA CARRERA OCHO CALLE 9 CON AVENIDA JOSE TADEO MONAGAS LAS COCUIZAS EDIFICIO
9963;14;193;655;"140708010";ESCUELA BASICA BOLIVARIANA PEDRO MAXIMO CAMPOS;SECTOR SANTA ELENA DE LAS COCUIZAS IZQUIERDA AVENIDA AVENIDAD RAUL LEONI. DERECHA CALLE EL PORVENIL. FRENTE CALLE PRINCIPAL DIAGONAL A LA ESCUELA LA TECNICA INDUSTRIAL CALLE PRINCIPAL SANTA ELENA SECTOR LAS COCUIZAS MATURIN EDIFICIO
9964;14;193;655;"140708011";INSTITUTO NACIONAL DE COOPERACIÓN EDUCATIVA (INCES;SECTOR LAS COCUIZAS FRENTE CALLE CONAFI. DERECHA TRANSVERSAL AL HOSPITAL. IZQUIERDA TRANSVERSAL A LA BODEGA ZONA INDUSTRIAL LAS COCUIZAS DIAGONAL A LA DISIP EDIFICIO
9965;14;193;655;"140708021";UNIDAD EDUCATIVA JESUS DE NAZARETH;SECTOR EL NAZARENO DERECHA CALLE 4. IZQUIERDA CALLE 2. FRENTE TRANSVERSAL 9 CALLE PRINCIPAL EL NAZARENO SECTOR 1 EDIFICIO
9966;14;193;655;"140708022";BASE DE MISION SOCIALES LA CONSTITUYENTE;SECTOR LA CONSTITUYENTE I DERECHA CALLE 6. FRENTE CALLE PRINCIPAL. IZQUIERDA PROLONGACIÓN CALLE PRINCIPAL CALLE PRINCIPAL LA CONSTITUYENTE SECTOR 2 EDIFICIO
9967;14;193;655;"140708014";ESCUELA BASICA PABLO EMILIO CASTILLO;SECTOR BRISAS DEL AEROPUERTO FRENTE CARRERA CARRERA 3. DERECHA TRANSVERSAL TRANSVERSAL 5. IZQUIERDA PROLONGACIÓN CARRERA 3 CARRERA 4 CON PROLONGACION 5 BARRIO BRISAS DEL AEROPUERTO EDIFICIO
9968;14;193;655;"140708015";CENTRO DE EDUCACIÓN INICIAL DOÑA FAUSTINA SAEZ DE;SECTOR LAS BRISAS DE LA FLORESTA DERECHA CALLE CALLE 5. IZQUIERDA CALLE CALLE 4. FRENTE CALLE CALLE 6 URBANIZACION BRISAS DEL AEROPUERTO CALLE 6 CON TRANSVERSAL 5 AL LADO DEL MODULO EDIFICIO
9969;14;193;655;"140708016";ESCUELA BASICA CECILIO ACOSTA;SECTOR CAMPO ALEGRE FRENTE CALLE PRINCIPAL. DERECHA PROLONGACIÓN CARRERA 1. IZQUIERDA PROLONGACIÓN CARRERA 1 CARRERA NUMERO 1 EL SILENCIO EDIFICIO
9970;14;193;655;"140708017";COMPLEJO EDUCATIVO NACIONAL ANDRES BELLO;SECTOR CAMPO ALEGRE FRENTE CARRETERA PRINCIPAL. DERECHA PROLONGACIÓN CARRETERA PRINCIPAL. IZQUIERDA PROLONGACIÓN CARRETERA PRINCIPAL VIA LA PICA SECTOR CAMPO ALEGRE EDIFICIO
9971;14;193;655;"140708031";ESCUELA TECNICA AGROPECUARIA ROBINSONIANA LIBERTAD;SECTOR LAS COCUIZAS IZQUIERDA CALLE AGROPECUARIA. FRENTE CARRETERA PRINCIPAL LA PICA. DERECHA PROLONGACIÓN CALLE AGROPECUARIA SECTOR PARARISITO CARRETERA VIA LA PICA EDIFICIO
9972;14;193;655;"140708018";COMPLEJO EDUCATIVO  ANGEL DE LA GUARDA FE Y ALEGRÍ;SECTOR SABANA GRANDE FRENTE AVENIDA PRINCIPAL DE SABANA GRANDE. DERECHA TRANSVERSAL SABANA GRANDE. IZQUIERDA TRANSVERSAL PRINCIPAL CALLE PRINCIPAL SABANA GRANDE SECTOR F 01 EDIFICIO
9973;14;193;655;"140708019";ESCUELA BASICA PRIMERO DE MAYO;SECTOR PRIMERO DE MAYO DERECHA CALLE CALLE 10. FRENTE CALLE CALLE 4. IZQUIERDA PROLONGACIÓN CALLE 4 CARRERA 04 CON CRUCE 10 SECTOR EL SILENCIO EDIFICIO
9974;14;193;655;"140708023";LICEO NACIONAL PABLO NERUDA;SECTOR LOS CORTIJOS FRENTE CALLE ARAGUANEY. DERECHA PROLONGACIÓN CALLE ARAGUANEY. IZQUIERDA PROLONGACIÓN CALLE ARAGUANEY CALLE ARAGUANEY SECTOR LOS CORTIJOS EDIFICIO
9975;14;193;655;"140708025";COMPLEJO EDUCATIVO CREACION EL PARQUECITO;SECTOR EL PARQUECITO DERECHA CALLE 2. IZQUIERDA CALLE 4. FRENTE CALLE PRINCIPAL A 300 METROS DE TALLER CHEOCARS EDIFICIO
9976;14;193;655;"140708026";ESCUELA BASICA 4 DE FEBRERO;SECTOR 4 DE FEBRERO FRENTE CALLE 3. DERECHA TRANSVERSAL 3. IZQUIERDA TRANSVERSAL 4 SECTOR 4 DE FEBRERO CARRETERA PRINCIPAL CALLE 4 EDIFICIO R4 EDIFICIO
9977;14;193;655;"140708027";ESCUELA BASICA DOCTOR ERNESTO CHE GUEVARA;SECTOR LA CONSTITUYENTE 2 DERECHA CALLE 2. IZQUIERDA TRANSVERSAL 6. FRENTE TRANSVERSAL 4 URBANIZACION LA CONSTITUYENTE SECTOR II CALLE 5 CARRERA 4 EDIFICIO R3-R2 EDIFICIO
9978;14;193;655;"140708028";ESCUELA BASICA DANILO ANDERSON;SECTOR DANILO ANDERSON FRENTE CALLE CALLE 2. DERECHA PROLONGACIÓN CALLE 2. IZQUIERDA PROLONGACIÓN CALLE 2 SECTOR DANILO ANDERSON CARRETERA PRINCIPAL CALLE 2 EDIFICIO R3 EDIFICIO
9979;14;193;655;"140708029";ESCUELA NACIONAL INICIAL SIMONCITO LA FLORECITA;SECTOR LA FLORECITA DERECHA CALLE 2. FRENTE CALLE 3. IZQUIERDA CARRERA 3 CARRERA 7 SECTOR LA FLORECITA EDIFICIO
9980;14;193;655;"140708030";CENTRO DE NIÑO Y FAMILIA AGUSTIN SALAZAR;SECTOR SABANA GRANDE DERECHA CALLE BOCONO. IZQUIERDA CALLE 4. FRENTE CARRERA 3 AVENIDA PRINCIPAL SABANA GRANDE SECTOR 3 CARRERAR 5 EDIFICIO
9981;14;193;655;"140708032";CENTRO DE SERVICIO SOCIAL RESIDENCIAL Y AMBULATORI;SECTOR CALLE EL TUBO DERECHA PROLONGACIÓN CALLEJON ANCIANATO. FRENTE CALLEJÓN EL ANCIANATO. IZQUIERDA CAMINO AL BAJO A 100 METROS DEL LICEO SIMON RODRIGUEZ EDIFICIO
9982;14;193;655;"140708034";TALLER DE EDUCACION LABORAL BOLIVARIANO AYACUCHO;SECTOR PARQUE CONAFI FRENTE CALLE 13. DERECHA CARRERA 1. IZQUIERDA CARRERA 3 DIAGONAL A LA SEDE DEL SEBIN SECTOR PARQUE CONAFIN EDIFICIO
9983;14;193;655;"140708035";CASA DE ABRIGO JOSE MERCEDES SANTELIZ;SECTOR LOS CORTIJOS DERECHA CALLE PRINCIPAL DE SANTA MONICA. IZQUIERDA CALLE PROLONGACION VIA LA PICA. FRENTE CALLE VIA LA PICA FRENTE DE CARNE BRAVA A 100 METROS DE LA ESCUELA BASICA ANDRES BELLO EDIFICIO
9984;14;193;655;"140708037";COMPLEJO EDUCATIVO GENERAL EZEQUIEL ZAMORA;SECTOR EZEQUIEL ZAMORA IZQUIERDA CALLE 3. DERECHA TRANSVERSAL 2. FRENTE TRANSVERSAL 1 A 100 METROS DEL HOSPITAL SIQUIATRICO EDIFICIO
9985;14;193;655;"140708036";MODULO POLICIAL DEL PARQUE PADILLA RON;SECTOR LAS COCUIZAS FRENTE CALLE 4. DERECHA CARRERA 7. IZQUIERDA CARRERA 6 PARQUE PADILLA RON EDIFICIO
9986;14;193;655;"140708038";INSTITUTO NACIONAL DE COOPERACIÓN EDUCATIVA SOCIAL;SECTOR LA COCUIZA FRENTE AVENIDA PARQUE CONAFI LAS COCUIZAS AL LADO DE LA IMPRENTA DE LA GOBERNACION DEL ESTADO MONAGAS. DERECHA CARRERA 7 PPAL. IZQUIERDA CARRERA 7 INCES MONAGAS EDIFICIO
9987;14;193;655;"140708039";CENTRO DE VOTACION VISTA MORICHAL;SECTOR VISTA MORICHAL DERECHA CALLE 1. FRENTE CALLE PRINCIPAL TERRAZAS DE CAMPO ALEGRE. IZQUIERDA TRANSVERSAL 2 FRENTE A LA LICORERIA CASA BLANCA CASA
9988;14;193;655;"140708040";CENTRO DE VOTACION ALI PRIMERA;SECTOR ALI PRIMERA IZQUIERDA AVENIDA PRINCIPAL. FRENTE CALLE PRINCIPAL. DERECHA CARRERA PRINCIPAL EN LA VIA PRINCIPAL CASA
9989;14;193;655;"140708041";CENTRO DE VOTACION LOS CAPACHOS;SECTOR LOS CAPACHOS FRENTE CALLE 4. IZQUIERDA TRANSVERSAL 4. DERECHA CAMINO 1 CALLE PRINCIPAL EN LA SEGUNDA A MANO DERECHA CASA
9990;14;193;655;"140708043";CENTRO DE VOTACION VILLA LA FLORESTA;SECTOR VILLA LA FLORESTA FRENTE CALLE CALLE 1. DERECHA TRANSVERSAL TRANSVERSAL 2. IZQUIERDA TRANSVERSAL TRANSVERSAL 1 AL LADO DE LA UPEL CASA
9991;14;193;655;"140708044";CENTRO DE VOTACION JUVENTUD;BARRIO LA JUVENTUD DERECHA CALLE TRANSVERSAL 2. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE 2 A 100 METROS DE TANQUE DE AGUA EDIFICIO
9992;14;193;655;"140708045";CENTRO DE VOTACION VIRGEN DEL CARMEN;SECTOR SABANA GRANDE DERECHA CALLE PARQUE DEL ESTE. IZQUIERDA CALLE VIRGEN DEL CARMEN. FRENTE CALLE PPAL SABANA GRANDE AL LADO DEL SIMONCITO CASA
9993;14;193;655;"140708046";CENTRO DE VOTACION SOCIALISTA TERRAZAS DE CAMPO AL;SECTOR TERRAZAS DE CAMPO ALEGRE DERECHA CALLE PRINCIPAL. IZQUIERDA BULEVAR PRINCIPAL. FRENTE VEREDA PRINCIPAL ANTES DE LLEGAR AL PDVAL DE PARARISITO CASA
9994;14;193;656;"140709001";ESCUELA BÁSICA CARIPE;SECTOR LA CRUZ DE LA PALOMA FRENTE CALLE SUCRE. DERECHA PROLONGACIÓN AL CALLEJON SUCRE. IZQUIERDA CALLEJÓN SUCRE CALLE SUCRE LA CRUZ EDIFICIO
9995;14;193;656;"140709006";CENTRO DE EDUCACION INICIAL MARTHA LAMAS DE RENGEL;SECTOR EL VALLE IZQUIERDA CALLE EL VALLE. FRENTE CALLE EL VALLE. DERECHA VEREDA EL VALLE CALLE EL VALLE LA CRUZ DE LA PALOMA EDIFICIO
9996;14;193;656;"140709002";ESCUELA BASICA CASTOR GUEVARA;BARRIO 19 DE ABRIL IZQUIERDA CALLE 19 DE ABRIL. FRENTE CARRETERA EL MODULO. DERECHA PROLONGACIÓN AL ESTADIO DE LOS BIGS CALLE EL MODULO URB. EL CALVARIO EDIFICIO
9997;14;193;656;"140709008";ESCUELA BASICA CARMEN EBELIA DOUGLAS;URBANIZACIÓN LAS CAYENAS DERECHA CALLE 1. FRENTE CALLE LAS CAYENAS. IZQUIERDA PROLONGACIÓN MERCADO CALLE PRINCIPAL LAS CAYENAS EDIFICIO
9998;14;193;656;"140709004";UNIDAD EDUCATIVA  DIEGO SIFONTE SOSA;SECTOR EL RETIRO DERECHA CALLE EL RETIRO. IZQUIERDA CALLE EL RETIRO. FRENTE CALLE EL RETIRO HOSPITAL JOSE MARIA VARGAS EDIFICIO
9999;14;193;656;"140709005";ESCUELA BASICA SAN JAIME;SECTOR SAN JAIME DERECHA CALLE MANGOSAL. IZQUIERDA CALLE A. FRENTE CALLE PRINCIPAL SAN JAIME CALLE PRINCIPAL CASERIO SAN JAIME EDIFICIO
10000;14;193;656;"140709009";COMPLEJO EDUCATIVO NACIONAL PADRE JUAN VIVES SURIA;URBANIZACIÓN LAS LLOVIZNAS FRENTE AVENIDA PRINCIPAL DE LA LLOVIZNA. DERECHA CALLE LA BOMBA. IZQUIERDA CALLE 8 URBANIZACION LA LLOVIZNA ENTRE SECTOR AVENIDA PRINCIPAL EDIFICIO
10417;15;205;685;"150601065";"CENTRO INTEGRAL COMUNITARIO FRANCISCO """"CHICO"""" SUAR";CALLE MENESES ENTRE ZAMORA Y DAN NICOLAS
10001;14;193;656;"140709010";ESCUELA BÁSICA ALBERTO LOVERA;SECTOR BRISAS DEL SOL 3 DERECHA CALLE 3. FRENTE CALLE LAS MERCEDES. IZQUIERDA PROLONGACIÓN LAS MERCEDES A 50 METROS DEL CEMENTERIO EDIFICIO
10002;14;193;656;"140709011";UNIDAD EDUCATIVA COMPLEJO EDUCATIVO LAS CAROLINAS;SECTOR LAS CAROLINAS DERECHA CALLE LOS SAMANES. IZQUIERDA CALLE LAS MARIAS. FRENTE CALLE PRINCIPAL DE LAS CAROLINAS A 200 METROS DE MODULO POLICIAL EDIFICIO
10003;14;193;656;"140709012";CENTRO DE VOTACION  LA ORQUIDEA;SECTOR LA ORQUIDEA FRENTE CALLE PRINCIPAL. DERECHA PROLONGACIÓN PRINCIPAL. IZQUIERDA PROLONGACIÓN PRINCIPAL BODEGON EL TOBO DE ANA CASA
10004;14;193;656;"140709014";CENTRO DE VOTACION  BRISA DEL SOL 3;BARRIO BRISA DEL SOL 3 DERECHA CALLE CALLE 2 DE BRISA DEL SOL 3. FRENTE CALLE TRANSVERSAL  5 DE TRAS DEL CEMENTERIO LA CRUZ EDIFICIO
10005;14;193;656;"140709015";JARDIN DE INFANCIA CARIPE;SECTOR LA CRUZ DE LA PALOMA FRENTE CALLE SUCRE. DERECHA PROLONGACIÓN AL CALLEJON SUCRE. IZQUIERDA CALLEJÓN SUCRE CALLE SUCRE A 50 METROS DE LA ESCUELA BÁSICA CARIPE
10006;14;193;656;"140709016";CENTRO DE EDUCACION INICIAL SAMUEL ROBINSON;URBANIZACION LAS CAROLINAS CALLE 2 SECTOR LAS MARIAS ETAPA 1
10007;14;193;656;"140709017";BASE DE MISIONES ARISMENDI;SECTOR ARISMENDICALLE SUCRE DETRAS DE LA URBANIZACIÓN JUANA
10008;14;193;657;"140710001";COMPLEJO EDUCATIVO ESTADAL ROSA ADELA DE HERNÁNDEZ;SECTOR ALBERTO RAVEL IZQUIERDA PROLONGACIÓN 30B. FRENTE PROLONGACIÓN 30B. DERECHA VEREDA ALBERTO RAVEL A 200 METROS DE AVENIDA CRUZ PERAZA EDIFICIO
10009;14;193;657;"140710055";COLEGIO PRIVADO HEROES DE MONAGAS;SECTOR EL PARAISO FRENTE AVENIDA JUNCAL. DERECHA TRANSVERSAL CARRERA 18. IZQUIERDA PROLONGACIÓN CARRERA 16B A 100 METROS DE SEDE DE SECRETARIA DE EDUCACION CASA
10010;14;193;657;"140710056";ESCUELA PRIMARIA ESTADAL MARCOS SERRES PADILLA;SECTOR ALTO GURI FRENTE AVENIDA PRINCIPAL DE ALTO GURI. DERECHA CALLE 3. IZQUIERDA PROLONGACIÓN PRINCIPAL DE ALTO GURI CALLE PRINCIPAL ALTO GURI EDIFICIO
10011;14;193;657;"140710057";ESCUELA BASICA SAN MIGUEL;SECTOR SAN MIGUEL FRENTE CALLE 2. DERECHA PROLONGACIÓN CALLE 2. IZQUIERDA PROLONGACIÓN CALLE 2 A 100 METROS DE AVENIDA CRUZ PERAZA EDIFICIO
10012;14;193;657;"140710058";COMPLEJO EDUCATIVO NACIONAL  LA CARBONERA;SECTOR LA CARBONERA IZQUIERDA AVENIDA BELLA VISTA. DERECHA CALLE PRINCIPAL. FRENTE CALLE LA ESPERANZA CALLE PRINCIPAL LA CARBONERA SECTOR VIA LA CRUZ EDIFICIO
10013;14;193;657;"140710059";ESCUELA BASICA PARARE;SECTOR PARARE FRENTE CARRETERA PRINCIPAL PARARE. DERECHA PROLONGACIÓN CARRETERA PRINCIPAL. IZQUIERDA PROLONGACIÓN CARRETERA PRINCIPAL A 1500 METROS DE PLANTA DE ASFALTO ASFORCA EDIFICIO
10014;14;193;657;"140710002";ESCUELA BASICA MANUEL PIAR;SECTOR CALLE AZCUE DERECHA CALLE 28. FRENTE CALLE AZCUE. IZQUIERDA PROLONGACIÓN CALLE AZCUE A 100 METROS DE AVENIDA BICENTENARIO EDIFICIO
